file,line,raw,normalized,context
a168风控与客户分层评分体系_商业方案.qmd,14915,03,3,'2026-03-21..2026-08-06'                   AS cm
a168风控与客户分层评分体系_商业方案.qmd,14915,21,21,'2026-03-21..2026-08-06'                   AS cmp_t
a168风控与客户分层评分体系_商业方案.qmd,14915,08,8,'2026-03-21..2026-08-06'                   AS cmp_time_windo
a168风控与客户分层评分体系_商业方案.qmd,14915,06,6,"'2026-03-21..2026-08-06'                   AS cmp_time_window,"
a168风控与客户分层评分体系_商业方案.qmd,14917,0,0,"'round_win = game_pnl > 0 (decisive only)' AS cmp_label,"
a168风控与客户分层评分体系_商业方案.qmd,14924,18,18,## 归档 A-18·六、DiD 校准骨架（有历史调档就立刻跑） {#sec-sql-a-18}
a168风控与客户分层评分体系_商业方案.qmd,14924,18,18,A-18·六、DiD 校准骨架（有历史调档就立刻跑） {#sec-sql-a-18}
a168风控与客户分层评分体系_商业方案.qmd,14930,01,1,-- ECON-01 · 退水弹性 η 与流失敏感度 β 的 DiD 校准输入
a168风控与客户分层评分体系_商业方案.qmd,14938,20,20,"ST(NULLIF(TRIM(validbet),'') AS DECIMAL(20,4))"
a168风控与客户分层评分体系_商业方案.qmd,14938,4,4,"NULLIF(TRIM(validbet),'') AS DECIMAL(20,4))"
a168风控与客户分层评分体系_商业方案.qmd,14939,20,20,"(CAST(NULLIF(TRIM(bet11),'') AS DECIMAL(20,8)),0)) AS validbet,"
a168风控与客户分层评分体系_商业方案.qmd,14939,8,8,"ST(NULLIF(TRIM(bet11),'') AS DECIMAL(20,8)),0)) AS validbet,"
a168风控与客户分层评分体系_商业方案.qmd,14939,0,0,"ULLIF(TRIM(bet11),'') AS DECIMAL(20,8)),0)) AS validbet,"
a168风控与客户分层评分体系_商业方案.qmd,14940,20,20,"(CAST(NULLIF(TRIM(bet16),'') AS DECIMAL(20,4))"
a168风控与客户分层评分体系_商业方案.qmd,14940,4,4,"ST(NULLIF(TRIM(bet16),'') AS DECIMAL(20,4))"
a168风控与客户分层评分体系_商业方案.qmd,14941,20,20,"(CAST(NULLIF(TRIM(bet11),'') AS DECIMAL(20,8)),0)) AS rebate,"
a168风控与客户分层评分体系_商业方案.qmd,14941,8,8,"ST(NULLIF(TRIM(bet11),'') AS DECIMAL(20,8)),0)) AS rebate,"
a168风控与客户分层评分体系_商业方案.qmd,14941,0,0,"ULLIF(TRIM(bet11),'') AS DECIMAL(20,8)),0)) AS rebate,"
a168风控与客户分层评分体系_商业方案.qmd,14942,20,20,"(CAST(NULLIF(TRIM(bet14),'') AS DECIMAL(20,4))"
a168风控与客户分层评分体系_商业方案.qmd,14942,4,4,"ST(NULLIF(TRIM(bet14),'') AS DECIMAL(20,4))"
a168风控与客户分层评分体系_商业方案.qmd,14943,20,20,"CAST(NULLIF(TRIM(bet13),'') AS DECIMAL(20,4)))"
a168风控与客户分层评分体系_商业方案.qmd,14943,4,4,"ST(NULLIF(TRIM(bet13),'') AS DECIMAL(20,4)))"
a168风控与客户分层评分体系_商业方案.qmd,14944,20,20,"(CAST(NULLIF(TRIM(bet11),'') AS DECIMAL(20,8)),0)) AS game_pnl,"
a168风控与客户分层评分体系_商业方案.qmd,14944,8,8,"ST(NULLIF(TRIM(bet11),'') AS DECIMAL(20,8)),0)) AS game_pnl,"
a168风控与客户分层评分体系_商业方案.qmd,14944,0,0,"ULLIF(TRIM(bet11),'') AS DECIMAL(20,8)),0)) AS game_pnl,"
a168风控与客户分层评分体系_商业方案.qmd,14947,2026,2026,WHERE dt >= '2026-03-21' AND dt < '2026-08-07'
a168风控与客户分层评分体系_商业方案.qmd,14947,03,3,WHERE dt >= '2026-03-21' AND dt < '2026-08-07'
a168风控与客户分层评分体系_商业方案.qmd,14947,21,21,WHERE dt >= '2026-03-21' AND dt < '2026-08-07'
a168风控与客户分层评分体系_商业方案.qmd,14947,2026,2026,WHERE dt >= '2026-03-21' AND dt < '2026-08-07'
a168风控与客户分层评分体系_商业方案.qmd,14947,08,8,WHERE dt >= '2026-03-21' AND dt < '2026-08-07'
a168风控与客户分层评分体系_商业方案.qmd,14947,07,7,RE dt >= '2026-03-21' AND dt < '2026-08-07'
a168风控与客户分层评分体系_商业方案.qmd,14948,101,101,AND bet02 = '101' AND category = '1' AND UPPER(TRIM(bet3
a168风控与客户分层评分体系_商业方案.qmd,14948,1,1,AND bet02 = '101' AND category = '1' AND UPPER(TRIM(bet38)) = 'N'
a168风控与客户分层评分体系_商业方案.qmd,14952,0,0,"m.rebate / NULLIF(m.validbet,0) AS rebate_rate_realized,"
a168风控与客户分层评分体系_商业方案.qmd,14959,19,19,## 归档 A-19·二、数据库表结构（DDL） {#sec-sql-a-19}
a168风控与客户分层评分体系_商业方案.qmd,14959,19,19,## 归档 A-19·二、数据库表结构（DDL） {#sec-sql-a-19}
a168风控与客户分层评分体系_商业方案.qmd,14965,8,8,-- 风控评分服务 · 三张表（MySQL 8 / StarRocks 均可，注释标出方言差异）
a168风控与客户分层评分体系_商业方案.qmd,14971,16,16,entity_type     VARCHAR(16)     NOT NULL COMMENT 'member/dealer/ag
a168风控与客户分层评分体系_商业方案.qmd,14972,64,64,"entity_id       VARCHAR(64)     NOT NULL COMMENT '会员号/荷官工号/代理号',"
a168风控与客户分层评分体系_商业方案.qmd,14973,6,6,"risk_score      DECIMAL(6,2)    NOT NULL COMMENT '0-100 风险总分',"
a168风控与客户分层评分体系_商业方案.qmd,14973,2,2,"risk_score      DECIMAL(6,2)    NOT NULL COMMENT '0-100 风险总分',"
a168风控与客户分层评分体系_商业方案.qmd,14973,0,0,"DECIMAL(6,2)    NOT NULL COMMENT '0-100 风险总分',"
a168风控与客户分层评分体系_商业方案.qmd,14973,100,100,"DECIMAL(6,2)    NOT NULL COMMENT '0-100 风险总分',"
a168风控与客户分层评分体系_商业方案.qmd,14974,8,8,"risk_grade      VARCHAR(8)      NOT NULL COMMENT 'G0..G4',"
a168风控与客户分层评分体系_商业方案.qmd,14975,6,6,"reward_score    DECIMAL(6,2)    NULL     COMMENT '赏项综合分（雷达赏面）',"
a168风控与客户分层评分体系_商业方案.qmd,14975,2,2,"reward_score    DECIMAL(6,2)    NULL     COMMENT '赏项综合分（雷达赏面）',"
a168风控与客户分层评分体系_商业方案.qmd,14976,6,6,"punish_score    DECIMAL(6,2)    NULL     COMMENT '罚项综合分（雷达罚面）',"
a168风控与客户分层评分体系_商业方案.qmd,14976,2,2,"punish_score    DECIMAL(6,2)    NULL     COMMENT '罚项综合分（雷达罚面）',"
a168风控与客户分层评分体系_商业方案.qmd,14977,7,7,"composite_score DECIMAL(7,2)    NULL     COMMENT '赏 − 罚',"
a168风控与客户分层评分体系_商业方案.qmd,14977,2,2,"composite_score DECIMAL(7,2)    NULL     COMMENT '赏 − 罚',"
a168风控与客户分层评分体系_商业方案.qmd,14978,64,64,"risk_types      VARCHAR(64)     NULL     COMMENT 'T1,T2,T3,T4 命中类型"
a168风控与客户分层评分体系_商业方案.qmd,14979,64,64,"rule_hits       VARCHAR(64)     NULL     COMMENT 'R01,R02,R03 命中规则"
a168风控与客户分层评分体系_商业方案.qmd,14980,32,32,model_version   VARCHAR(32)     NOT NULL COMMENT '评分模型版本号，如 v1.3.0
a168风控与客户分层评分体系_商业方案.qmd,14981,32,32,"feature_version VARCHAR(32)     NOT NULL COMMENT '特征口径版本号',"
a168风控与客户分层评分体系_商业方案.qmd,14986,32,32,DISTRIBUTED BY HASH(entity_id) BUCKETS 32
a168风控与客户分层评分体系_商业方案.qmd,14992,16,16,"entity_type   VARCHAR(16)   NOT NULL,"
a168风控与客户分层评分体系_商业方案.qmd,14993,64,64,"entity_id     VARCHAR(64)   NOT NULL,"
a168风控与客户分层评分体系_商业方案.qmd,14994,32,32,dim_code      VARCHAR(32)   NOT NULL COMMENT '维度代码 CAP/TIM/COO/E
a168风控与客户分层评分体系_商业方案.qmd,14995,18,18,"dim_value     DECIMAL(18,6) NULL     COMMENT '原始值',"
a168风控与客户分层评分体系_商业方案.qmd,14995,6,6,"dim_value     DECIMAL(18,6) NULL     COMMENT '原始值',"
a168风控与客户分层评分体系_商业方案.qmd,14996,6,6,"dim_pct       DECIMAL(6,2)  NULL     COMMENT '分位归一分 0-100',"
a168风控与客户分层评分体系_商业方案.qmd,14996,2,2,"dim_pct       DECIMAL(6,2)  NULL     COMMENT '分位归一分 0-100',"
a168风控与客户分层评分体系_商业方案.qmd,14996,0,0,"DECIMAL(6,2)  NULL     COMMENT '分位归一分 0-100',"
a168风控与客户分层评分体系_商业方案.qmd,14996,100,100,"DECIMAL(6,2)  NULL     COMMENT '分位归一分 0-100',"
a168风控与客户分层评分体系_商业方案.qmd,14997,6,6,"dim_weight    DECIMAL(6,4)  NULL     COMMENT '该维权重',"
a168风控与客户分层评分体系_商业方案.qmd,14997,4,4,"dim_weight    DECIMAL(6,4)  NULL     COMMENT '该维权重',"
a168风控与客户分层评分体系_商业方案.qmd,14998,8,8,"dim_contrib   DECIMAL(8,4)  NULL     COMMENT '对总分的贡献（SHAP 或 w*z"
a168风控与客户分层评分体系_商业方案.qmd,14998,4,4,"dim_contrib   DECIMAL(8,4)  NULL     COMMENT '对总分的贡献（SHAP 或 w*z）'"
a168风控与客户分层评分体系_商业方案.qmd,14999,255,255,evidence_ref  VARCHAR(255)  NULL     COMMENT '证据指针：round_key / ip
a168风控与客户分层评分体系_商业方案.qmd,15006,16,16,"entity_type   VARCHAR(16)   NOT NULL,"
a168风控与客户分层评分体系_商业方案.qmd,15007,64,64,"entity_id     VARCHAR(64)   NOT NULL,"
a168风控与客户分层评分体系_商业方案.qmd,15009,8,8,"risk_grade    VARCHAR(8)    NOT NULL,"
a168风控与客户分层评分体系_商业方案.qmd,15010,32,32,action_code   VARCHAR(32)   NOT NULL COMMENT 'REBATE_DOWN/LIMIT_
a168风控与客户分层评分体系_商业方案.qmd,15011,8,8,"action_param  DECIMAL(8,4)  NULL     COMMENT '幅度：退水下调百分点等',"
a168风控与客户分层评分体系_商业方案.qmd,15011,4,4,"action_param  DECIMAL(8,4)  NULL     COMMENT '幅度：退水下调百分点等',"
a168风控与客户分层评分体系_商业方案.qmd,15012,8,8,"action_cap    DECIMAL(8,4)  NULL     COMMENT '本次生效上限（δ* / γ*）',"
a168风控与客户分层评分体系_商业方案.qmd,15012,4,4,"action_cap    DECIMAL(8,4)  NULL     COMMENT '本次生效上限（δ* / γ*）',"
a168风控与客户分层评分体系_商业方案.qmd,15013,18,18,"expected_gain DECIMAL(18,2) NULL     COMMENT '赏罚引擎测算的期望增益',"
a168风控与客户分层评分体系_商业方案.qmd,15013,2,2,"expected_gain DECIMAL(18,2) NULL     COMMENT '赏罚引擎测算的期望增益',"
a168风控与客户分层评分体系_商业方案.qmd,15014,64,64,"operator      VARCHAR(64)   NOT NULL,"
a168风控与客户分层评分体系_商业方案.qmd,15015,64,64,"approver      VARCHAR(64)   NULL     COMMENT 'G4 需主管双签',"
a168风控与客户分层评分体系_商业方案.qmd,15016,16,16,appeal_status VARCHAR(16)   NULL     COMMENT 'NONE/OPEN/UPHELD/O
a168风控与客户分层评分体系_商业方案.qmd,15023,20,20,## 归档 A-20·待办清单（源自 C 系核验） {#sec-sql-a-20}
a168风控与客户分层评分体系_商业方案.qmd,15023,20,20,## 归档 A-20·待办清单（源自 C 系核验） {#sec-sql-a-20}
a168风控与客户分层评分体系_商业方案.qmd,15028,08,8,-- N1 · C-08 稀疏段重导（CGNAT 条件化后，让金标准网段接受一票否决检验）
a168风控与客户分层评分体系_商业方案.qmd,15029,08,8,--      在 C-08 原查询末尾把 HAVING 与排序改为：
a168风控与客户分层评分体系_商业方案.qmd,15030,5,5,HAVING COUNT(DISTINCT v.bet05) >= 5 AND COUNT(DISTINCT v.ip) <= 30
a168风控与客户分层评分体系_商业方案.qmd,15030,30,30,bet05) >= 5 AND COUNT(DISTINCT v.ip) <= 30
a168风控与客户分层评分体系_商业方案.qmd,15033,2022,2022,-- N1b · 金标准活跃性探针（一票否决检验的前置条件：2022 年标注的 17 IP
a168风控与客户分层评分体系_商业方案.qmd,15033,17,17,-- N1b · 金标准活跃性探针（一票否决检验的前置条件：2022 年标注的 17 IP
a168风控与客户分层评分体系_商业方案.qmd,15034,2026,2026,--       在 2026 窗口是否仍有订单？无订单则「命中不了」不构成否决）
a168风控与客户分层评分体系_商业方案.qmd,15035,1,1,"SELECT SPLIT_PART(v.ip,'.',1)||'.'||SPLIT_PART(v.ip,'.',2)||'.'"
a168风控与客户分层评分体系_商业方案.qmd,15035,2,2,"T(v.ip,'.',1)||'.'||SPLIT_PART(v.ip,'.',2)||'.'"
a168风控与客户分层评分体系_商业方案.qmd,15036,3,3,"||SPLIT_PART(v.ip,'.',3)||'.0/24' AS subnet_24,"
a168风控与客户分层评分体系_商业方案.qmd,15036,24,24,"||SPLIT_PART(v.ip,'.',3)||'.0/24' AS subnet_24,"
a168风控与客户分层评分体系_商业方案.qmd,15039,2026,2026,WHERE v.dt >= '2026-03-21' AND v.dt < '2026-08-07' AND v.be
a168风控与客户分层评分体系_商业方案.qmd,15039,03,3,WHERE v.dt >= '2026-03-21' AND v.dt < '2026-08-07' AND v.bet02
a168风控与客户分层评分体系_商业方案.qmd,15039,21,21,WHERE v.dt >= '2026-03-21' AND v.dt < '2026-08-07' AND v.bet02 =
a168风控与客户分层评分体系_商业方案.qmd,15039,2026,2026,WHERE v.dt >= '2026-03-21' AND v.dt < '2026-08-07' AND v.bet02 = '101'
a168风控与客户分层评分体系_商业方案.qmd,15039,08,8,E v.dt >= '2026-03-21' AND v.dt < '2026-08-07' AND v.bet02 = '101'
a168风控与客户分层评分体系_商业方案.qmd,15039,07,7,.dt >= '2026-03-21' AND v.dt < '2026-08-07' AND v.bet02 = '101'
a168风控与客户分层评分体系_商业方案.qmd,15039,101,101,AND v.dt < '2026-08-07' AND v.bet02 = '101'
a168风控与客户分层评分体系_商业方案.qmd,15040,111.247,111.247,AND (v.ip LIKE '111.247.37.%' OR v.ip LIKE '103.123.134.%')
a168风控与客户分层评分体系_商业方案.qmd,15040,103.123,103.123,(v.ip LIKE '111.247.37.%' OR v.ip LIKE '103.123.134.%')
a168风控与客户分层评分体系_商业方案.qmd,15041,1,1,GROUP BY 1;
a168风控与客户分层评分体系_商业方案.qmd,15042,0,0,-- 返回 0 行 = 金标准段窗口内无活动，一票否决条款改以 alert_ip_setting
a168风控与客户分层评分体系_商业方案.qmd,15043,17,17,-- 全 17 个单 IP 的同款探针复验后再裁定。
a168风控与客户分层评分体系_商业方案.qmd,15045,30,30,-- N2 · 桌台数核对（本批 30 桌 vs V2 全游戏报告 31 桌，预期差异来自
a168风控与客户分层评分体系_商业方案.qmd,15045,31,31,-- N2 · 桌台数核对（本批 30 桌 vs V2 全游戏报告 31 桌，预期差异来自
a168风控与客户分层评分体系_商业方案.qmd,15046,101,101,--      bet02='101' 百家乐限定，一条查询即闭合）
a168风控与客户分层评分体系_商业方案.qmd,15048,2026,2026,WHERE dt >= '2026-03-21' AND dt < '2026-08-07' AND bet02
a168风控与客户分层评分体系_商业方案.qmd,15048,03,3,WHERE dt >= '2026-03-21' AND dt < '2026-08-07' AND bet02 = '
a168风控与客户分层评分体系_商业方案.qmd,15048,21,21,WHERE dt >= '2026-03-21' AND dt < '2026-08-07' AND bet02 = '101
a168风控与客户分层评分体系_商业方案.qmd,15048,2026,2026,WHERE dt >= '2026-03-21' AND dt < '2026-08-07' AND bet02 = '101';
a168风控与客户分层评分体系_商业方案.qmd,15048,08,8,WHERE dt >= '2026-03-21' AND dt < '2026-08-07' AND bet02 = '101';
a168风控与客户分层评分体系_商业方案.qmd,15048,07,7,RE dt >= '2026-03-21' AND dt < '2026-08-07' AND bet02 = '101';
a168风控与客户分层评分体系_商业方案.qmd,15048,101,101,-21' AND dt < '2026-08-07' AND bet02 = '101';
a168风控与客户分层评分体系_商业方案.qmd,15051,21,21,## 归档 A-21·三条验证 SQL（输出均为个位数行，立刻可跑） {#sec-sql-a-21}
a168风控与客户分层评分体系_商业方案.qmd,15051,21,21,-21·三条验证 SQL（输出均为个位数行，立刻可跑） {#sec-sql-a-21}
a168风控与客户分层评分体系_商业方案.qmd,15058,2026,2026,WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND bet02='1
a168风控与客户分层评分体系_商业方案.qmd,15058,03,3,WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND bet02='101'
a168风控与客户分层评分体系_商业方案.qmd,15058,21,21,WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND bet02='101' AN
a168风控与客户分层评分体系_商业方案.qmd,15058,2026,2026,WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND bet02='101' AND NULLIF(TRIM(
a168风控与客户分层评分体系_商业方案.qmd,15058,08,8,WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND bet02='101' AND NULLIF(TRIM(ip)
a168风控与客户分层评分体系_商业方案.qmd,15058,07,7,"WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND bet02='101' AND NULLIF(TRIM(ip),''"
a168风控与客户分层评分体系_商业方案.qmd,15058,101,101,"6-03-21' AND dt<'2026-08-07' AND bet02='101' AND NULLIF(TRIM(ip),'') IS NOT NULL),"
a168风控与客户分层评分体系_商业方案.qmd,15060,2026,2026,WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND NULLIF(T
a168风控与客户分层评分体系_商业方案.qmd,15060,03,3,WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND NULLIF(TRIM
a168风控与客户分层评分体系_商业方案.qmd,15060,21,21,WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND NULLIF(TRIM(ip
a168风控与客户分层评分体系_商业方案.qmd,15060,2026,2026,"WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND NULLIF(TRIM(ip),'') IS NOT N"
a168风控与客户分层评分体系_商业方案.qmd,15060,08,8,"WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND NULLIF(TRIM(ip),'') IS NOT NULL"
a168风控与客户分层评分体系_商业方案.qmd,15060,07,7,"WHERE dt>='2026-03-21' AND dt<'2026-08-07' AND NULLIF(TRIM(ip),'') IS NOT NULL)"
a168风控与客户分层评分体系_商业方案.qmd,15064,2026,2026,2 · game_No.gameNo 位数范围（决定该表是否可用）→ ✅ 已跑（2026-08-06）
a168风控与客户分层评分体系_商业方案.qmd,15064,08,8,ame_No.gameNo 位数范围（决定该表是否可用）→ ✅ 已跑（2026-08-06）
a168风控与客户分层评分体系_商业方案.qmd,15064,06,6,_No.gameNo 位数范围（决定该表是否可用）→ ✅ 已跑（2026-08-06）
a168风控与客户分层评分体系_商业方案.qmd,15065,7,7,"--     实测：min_len = max_len = 7，n_gid = 7，n = 152,416"
a168风控与客户分层评分体系_商业方案.qmd,15065,7,7,"--     实测：min_len = max_len = 7，n_gid = 7，n = 152,416"
a168风控与客户分层评分体系_商业方案.qmd,15065,"152,416",152416,"实测：min_len = max_len = 7，n_gid = 7，n = 152,416"
a168风控与客户分层评分体系_商业方案.qmd,15066,7,7,--     裁定：gameNo 为 7 位定长编号，而 bet03（局/靴ID）实测为 9 位量级
a168风控与客户分层评分体系_商业方案.qmd,15066,9,9,裁定：gameNo 为 7 位定长编号，而 bet03（局/靴ID）实测为 9 位量级
