源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,mid,gid,場次,子場次,桌號,IP,登入時間,下注金額,下注內容,目前額度,user_agent,連續未下注次數,来源库,来源表,ODS表名,同步时间
85f6c78d1d19277f401140435837cac4,2026-05-19,150263349,101,114647338,46,115,171.224.177.175,2026-05-19T18:46:44Z,48,Player: 48,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
8669e5fb297cf3c0390037558d5c2fd1,2026-05-19,120531229,101,114647356,18,2,122.254.31.180,2026-05-19T18:45:35Z,900,Banker: 750;Super6: 150,1100.8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
8b2387905685ed25247ffcc5b496be01,2026-05-19,147386599,107,114647327,25,1,115.76.61.154,2026-05-19T18:47:17Z,0,"",462,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
8ca6f20481b5e152006d6b1acc272c9f,2026-05-19,104023950,107,114647327,25,1,14.186.176.40,2026-05-19T18:44:16Z,0,"",1425.56,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
9509a6687fb596e52c665864495431e9,2026-05-19,132180160,107,114647327,25,1,113.185.77.99,2026-05-19T18:31:28Z,0,"",1184.87,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",4,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
96a74b4d62517b6312eb790fbd74d798,2026-05-19,11099505,101,1240045,31,906,203.160.86.57,2026-05-19T18:46:57Z,0,"",5000.0021,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
9b53b572eb07726df12141fcda17d610,2026-05-19,147712709,104,114647325,56,1,14.191.124.17,2026-05-19T18:43:16Z,0,"",1406.21,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.6 Mobile/15E148 Safari/604.1",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
9e388260fbc38c14642506692a5494b0,2026-05-19,149523012,103,114647328,31,1,1.47.136.54,2026-05-19T18:47:11Z,0,"",1000.72,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/26.6.0",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
9e7be514f63f07da4987f6b01f78e512,2026-05-19,87269943,108,114647323,50,1,175.201.109.122,2026-05-19T18:47:18Z,0,"",0.51,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.2 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
9fb530a35896be0e0c50511189d3ccde,2026-05-19,137879894,101,114647342,48,5,49.230.137.174,2026-05-19T18:41:02Z,0,"",1245.82,"Mozilla/5.0 (Linux; Android 11; RMX2101 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/557.0.0.53.76;]",2,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
a096385061af77bad16f31465cfc7185,2026-05-19,139135594,101,114647343,40,6,171.4.180.91,2026-05-19T18:43:44Z,2000,Player: 2000,2464,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/26.5.0",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
a4aa4814b986802575fbbbe21ccbe85c,2026-05-19,140034612,108,114647326,51,2,115.76.51.179,2026-05-19T18:43:27Z,10,Even: 10,278.81,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
aab557415cbeff43de7ab54e788cf3e4,2026-05-19,85111026,101,1240064,6,905,182.232.148.19,2026-05-19T18:23:30Z,0,"",306.93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
aac70780cdb292ffe9c8c01686b0aad2,2026-05-19,32617641,101,114647342,49,5,182.5.133.128,2026-05-19T18:07:54Z,85,Player: 85,1700.64,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
ad245c5a0923953c74e4f0bde8352141,2026-05-19,143313106,101,114647342,49,5,49.48.121.177,2026-05-19T18:29:40Z,1,Banker: 1,171.11,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
ae5015245a78199027f91cb9a29219d2,2026-05-19,108537391,108,114647323,50,1,103.199.33.242,2026-05-19T18:44:01Z,0,"",201.56,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
b3bf88c910aaefe1004420a39d901fbe,2026-05-19,6270374,101,114647338,45,115,14.191.249.2,2026-05-19T18:46:46Z,0,"",710.3,"Mozilla/5.0 (Linux; Android 12; SM-A125F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36 VersionName/1.0.324 KInfo/samsung-SM-A125F,Android 12,1.0.324",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
b4caf031d98d29b9de0d433732216903,2026-05-19,121426388,101,114647347,29,113,103.199.56.12,2026-05-19T18:36:06Z,240,Player: 200;BPair: 20;PPair: 20,2598.23,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/419.4.905781065 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
b4d2a22bc039abdf2ca8eb91fbc5867a,2026-05-19,107673417,101,114647344,31,116,103.164.182.14,2026-05-19T18:47:45Z,10,Player: 10,193.29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
b60f3420110dd7f84760d6354fdac4eb,2026-05-19,89604625,108,114647323,50,1,103.199.69.217,2026-05-19T18:39:04Z,0,"",0.47,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",6,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
bd1ba0d66b3973a62c62e6083bac34f1,2026-05-19,145371587,101,114647346,42,1,171.224.112.241,2026-05-19T18:40:30Z,0,"",103.58,"Mozilla/5.0 (Linux; Android 12; V2120 Build/SP1A.210812.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.7727.137 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
bfb437b3b95e247778aaa230f1c0bc75,2026-05-19,99109592,101,114647344,31,116,42.116.137.27,2026-05-19T18:46:18Z,300,Player: 300,2708.18,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
c6cda9790e83b3361d8e15caae9e1dbc,2026-05-19,124455980,101,114647356,18,2,110.54.150.211,2026-05-19T18:47:54Z,975,Banker: 975,2604.74,"Mozilla/5.0 (Linux; Android 10; RMX1821 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36 RNDny/hot646_4.1.4_9",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
cdb5e2893ab454d0b50a409401ed5544,2026-05-19,150263215,104,114647325,57,1,42.1.106.126,2026-05-19T18:41:56Z,20,Sum6: 10;Sum7: 10,73.65,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
d57005dce9a9aa814fbada5a1e73b141,2026-05-19,149436639,103,114647328,32,1,49.230.231.48,2026-05-19T18:24:41Z,0,"",3305.2455,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",2,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
d68d155ffc763b8791ec8af84d276906,2026-05-19,109984734,101,114647350,22,32,49.228.178.112,2026-05-19T18:47:32Z,80,Banker: 60;Tie: 10;Super6: 10,42.3521,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/26.6.0",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
dab759ce41ef9e6821536214d3bcd877,2026-05-19,92309200,101,114647350,22,32,21.206.66.114,2026-05-19T18:29:28Z,0,"",2900.6,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
dd8fa78c4d8053f4dd94043e422aa0fa,2026-05-19,143777574,101,114647356,17,2,180.75.236.103,2026-05-19T18:45:00Z,0,"",223.3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
e49c540ebcdbc38ac718b6c2cdf7ee80,2026-05-19,149980836,101,114647347,29,113,27.68.85.156,2026-05-19T18:36:16Z,100810,Player: 100810,0.4,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_15 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.2 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
e50c947d4db8b4001b1e24bc40c20286,2026-05-19,147599975,101,114647344,31,116,222.254.229.175,2026-05-19T18:46:31Z,200,Banker: 100;BPair: 50;PPair: 50,895.08,"Mozilla/5.0 (Linux; Android 13; SM-F946B Build/TP1A.220624.014;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.66 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
e5d89f0047a8c704a88433fd15083a96,2026-05-19,73698738,101,114647350,22,32,103.199.32.197,2026-05-19T18:39:25Z,70,Banker: 70,169,"Mozilla/5.0 (Linux; Android 9; CPH2073 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
e6d0441f9325175d95ec544ac4f946cc,2026-05-19,146584839,108,114647329,49,5,21.232.53.120,2026-05-19T18:39:41Z,0,"",201.56,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
e7244d68777025fdca58da7de8ed4e8a,2026-05-19,142228508,108,114647329,49,5,14.191.141.248,2026-05-19T18:48:14Z,0,"",994.4,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
edb9678fbad18b77151d88fdd6d6e6bb,2026-05-19,137798384,101,114647349,35,3,49.230.218.33,2026-05-19T18:34:11Z,0,"",24.07,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
ee8659cdc2e4a7ba4f8ae39eeae6684c,2026-05-19,123808016,104,114647325,56,1,14.227.40.95,2026-05-19T18:46:40Z,0,"",2129.05,"Mozilla/5.0 (Linux; Android 15; vivo-V2247T-V2247; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36 App/com.vh7prod.app AppVersion/1.0.79 AppType/H5",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
ef630f2eb93f2e7c0da22d90ba058bb6,2026-05-19,125553225,104,114647325,57,1,171.253.234.222,2026-05-19T18:46:41Z,140,Sum11: 50;Sum13: 50;Sum15: 20;Sum17: 20,460.125,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
f5dbc1d66a4f8c9d33a356fcdb7c5aac,2026-05-19,148598259,108,114647326,51,2,113.165.173.131,2026-05-19T18:37:29Z,200,Even: 200,4276.15,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/366.0.751101837 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
f669996ba9e3c6174bcf426f9dfd6bfc,2026-05-19,147075807,108,114647329,48,5,113.185.79.254,2026-05-19T18:43:35Z,0,"",947.2176,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
728dc437ec2b2d0e0abd3f9f40e513bd,2026-05-25,150521154,101,114653355,19,37,112.198.70.103,2026-05-25T07:16:39Z,0,"",1600.14,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",2,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
78f2155477db4a365e9acb2a3c3f235b,2026-05-25,150476319,107,114653319,43,1,21.200.52.134,2026-05-25T07:18:16Z,0,"",326.45,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",1,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
80e791743df50bf38af214fab0a4544c,2026-05-25,150507689,101,114653358,42,5,111.55.210.110,2026-05-25T07:12:07Z,0,"",139.13,"Mozilla/5.0 (Linux; Android 16; 23113RKC6C Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.192 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
99db425d8c94b01c7cda695cdf028061,2026-05-25,150521105,101,1244674,14,912,49.230.60.15,2026-05-25T07:14:02Z,250,Player: 250,343.58,"Mozilla/5.0 (Linux; Android 16; CPH2737 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36 Line/26.7.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
0103801b58411fb51a4bd8be9285493a,2026-05-19,150262208,107,114647327,25,1,171.228.217.35,2026-05-19T18:45:49Z,0,"",488,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36 Edg/145.0.7631.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
078f324b381dddf7b12bed4432df170a,2026-05-19,109143555,101,114647313,44,37,162.128.184.83,2026-05-19T17:37:23Z,0,"",0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",11,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
07d81d75de13a20e4d55233910455129,2026-05-19,142012089,103,114647328,32,1,113.163.214.22,2026-05-19T18:33:56Z,160,Num2: 10;Num4: 10;Num9: 30;Num12: 30;Num9_12: 10;Num14: 10;Num15: 10;Num18: 10;Num19: 10;Num21: 10;Num22: 10;Num31: 10,1720.5,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
106fb5c366defe12db3bb4042e447940,2026-05-19,150259393,108,114647326,51,2,123.27.55.16,2026-05-19T18:30:20Z,0,"",1069.86,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.6 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
153d99b5fd7f6bc72a025e8c1aea4b0c,2026-05-19,148397340,103,114647328,31,1,117.20.154.122,2026-05-19T18:32:45Z,0,"",70,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
167b76063d1d19c087114de90e0ae76a,2026-05-19,120003197,101,114647344,31,116,49.228.169.137,2026-05-19T18:42:20Z,120,Banker: 120,435.14,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
1696a6a33b59ce11683ca8d78293a6d3,2026-05-19,150253606,101,114647347,29,113,115.76.54.233,2026-05-19T18:39:15Z,650,Player: 600;PPair: 10;Lucky7: 30;SuperLucky7: 10,10.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
171ae3dc70b762873569c06e6f5f6864,2026-05-19,150263382,101,114647350,21,32,1.46.136.9,2026-05-19T18:47:16Z,0,"",0.71,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
2419c4d1d4ec63ddc04da34b0c96319b,2026-05-19,4708799,101,114647342,49,5,184.82.88.129,2026-05-19T18:32:25Z,80,Player: 80,442.88,"Mozilla/5.0 (Linux; Android 10; CPH2185 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36 Line/15.15.1/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
24c56b6c7524847455e7ac71a2f381d3,2026-05-19,122555619,107,114647327,25,1,125.235.234.104,2026-05-19T18:31:40Z,0,"",0.13,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",7,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
25c4fb12c6d5be4a5a622267a4533424,2026-05-19,147680420,101,114647354,17,33,1.46.156.188,2026-05-19T18:09:33Z,0,"",2146.17,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
2a22b628baafee5a51f7c76a15bd92ce,2026-05-19,65586169,108,114647326,51,2,171.246.10.184,2026-05-19T18:47:36Z,490,Even: 490,0.12,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/419.4.905781065 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
2db513007ccfba95d27472d4a8f20e14,2026-05-19,115689067,101,114647346,42,1,21.248.21.118,2026-05-19T18:26:26Z,0,"",21.995,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",2,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
2fec1dcfd02b4529943b29cc3bfff2b1,2026-05-19,143626891,101,114647350,21,32,116.99.251.167,2026-05-19T18:46:32Z,0,"",74.65,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
306aeae3df06b6ebd7012b4215b984a9,2026-05-19,147434709,101,114647346,42,1,49.230.191.114,2026-05-19T18:46:04Z,0,"",359.5077,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
321383a12db18e1e182017639b4b3447,2026-05-19,97159139,101,114647344,31,116,171.230.56.84,2026-05-19T18:19:51Z,200,Player: 190;Tie: 10,283.85,"Mozilla/5.0 (Linux; Android 12; SM-A115F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36 VersionName/1.0.324 KInfo/samsung-SM-A115F,Android 12,1.0.324",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
3395730dfda40f783df0a0e4eab90cf5,2026-05-19,107266869,101,1240045,31,906,103.199.33.77,2026-05-19T18:42:05Z,0,"",83,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_15 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/408.0.868297084 Mobile/15E148 Safari/604.1",8,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
37a61a40b57cc25fdaa72b0fd20cca58,2026-05-19,150208583,107,114647327,25,1,183.80.216.185,2026-05-19T18:48:01Z,0,"",200.02,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
37f6415ab60b338ffee4874ed595eacb,2026-05-19,127332739,103,114647328,31,1,210.14.108.111,2026-05-19T18:37:57Z,0,"",112150,"Mozilla/5.0 (Linux; Android 13; SM-G981N Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36 GoNativeAndroid/1.0 gonative",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
3899ed8bc09b640961c393201e27ff29,2026-05-19,146710669,108,114647326,50,2,42.1.100.193,2026-05-19T18:33:21Z,0,"",320658060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
3f1327884f67a3862e39e03733aeb83d,2026-05-19,142044256,108,114647851,72,5,42.115.26.52,2026-05-19T22:47:06Z,0,"",9.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",495,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
3f6b119f791ed90559558ad6089b33eb,2026-05-19,113408438,101,114647344,30,116,3.36.124.28,2026-05-19T18:39:18Z,0,"",0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",9,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
43cb1a3f22495695c8086d1d543447c8,2026-05-19,148150195,101,114647355,12,112,103.57.131.127,2026-05-19T18:45:47Z,340,Banker: 280;Tie: 60,2468.5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:139.0) Gecko/20100101 Firefox/139.0,0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
47088b780ce08dc58fb6db08209c966d,2026-05-19,9583060,108,114647329,49,5,27.67.136.202,2026-05-19T18:41:42Z,0,"",2454.92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.4 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
4f43972baec6b483d622e01f116f05a0,2026-05-19,132102969,101,114647344,31,116,115.75.248.231,2026-05-19T18:47:34Z,10,Banker: 10,490.18,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
55ceab11b07ac34d303328dbeb75f11c,2026-05-19,141850370,101,114647342,48,5,184.22.251.140,2026-05-19T18:44:07Z,0,"",27551.4,"Mozilla/5.0 (iPad; CPU OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/148.0.7778.166 Mobile/15E148 Safari/604.1",1,a168,realtimebet,ods_a168_realtimebet,2026-05-19T18:48:15Z
