源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,sub_id,site,sid,this_login,last_login,ip,info,来源库,来源表,ODS表名,同步时间
0ffaca95e3e5242ba1097ad8a9a6e95d,2020-05-29,3513,0,31510D7B9C60373A168S533,2020-05-29T21:22:40Z,2020-05-29 18:36:00,113.69.245.70,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
92bbd31f8e0e43a7da8a6295b251725f,2020-07-02,2118,0,8110E4B1G10116A168S5212,2020-07-02T14:38:14Z,2020-04-19 07:55:58,125.161.131.162,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
a5e308070bd6dd3cc56283f2313522de,2020-08-17,4195,0,59143S10A8C3C40701A1686,2020-08-17T17:55:56Z,2020-08-17 11:46:15,58.62.32.172,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
d290dc6cabaffa37f5473eb33611607e,2020-08-17,4317,0,71343S10C6F7D10307A1686,2020-08-17T09:07:24Z,2020-08-17 09:05:11,1.175.96.105,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f2b5e92f61b6de923b063588ee6e7c48,2020-08-17,4309,0,90343S810F3B4D10283A167,2020-08-17T01:30:05Z,__STARROCKS_NULL__,111.83.23.244,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
0e4ceef65add6cf21c0f3f9da53b71c0,2020-11-14,4907,0,7094510H8I8E50010A168S5,2020-11-14T12:22:55Z,__STARROCKS_NULL__,211.22.143.186,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
56517f19aa289885c43e8db9137fb1b0,2021-01-22,3744,0,44710E9H8F60400A168S533,2021-01-22T01:24:23Z,2021-01-05 03:31:46,103.73.164.233,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
5dbc8390f17e019d300d5a162c3ce3bc,2021-01-22,5363,0,36310A1D1C10032A168S553,2021-01-22T20:12:53Z,2020-12-18 18:08:56,124.248.191.141,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
926c11cc055de9b8d697b6a587d40c4d,2021-03-22,5821,0,12854S810G7G8G20005A167,2021-03-22T16:52:59Z,2021-03-20 02:02:47,101.9.98.111,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
8cb22bdd0b7ba1ab13d742e22eed8da2,2021-05-28,406,0,609G5A3D40180A168S442,2021-05-28T07:43:24Z,2018-08-10 23:46:52,103.14.250.144,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
5c80985bd40b8ce792f8c786bb23fe54,2021-07-31,3397,0,79335S10G8E7A40123A1686,2021-07-31T08:57:41Z,2021-07-29 07:55:33,45.202.24.199,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
0428be7495f8f382d0943cdd4738ffbb,2021-09-13,7052,0,2507510B9B7C80755A168S5,2021-09-13T15:02:29Z,2021-09-10 19:01:24,123.51.187.178,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
2c26f9a59b0ba61233e6fc0af8e47f14,2021-09-13,5102,0,20154S10A3I3E20137A1686,2021-09-13T13:37:34Z,2021-08-30 13:27:00,110.30.96.156,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
9fa83fec3cf3810e5680ed45f7124dce,2021-09-13,6838,0,8310F3G7H30305A168S4682,2021-09-13T02:03:33Z,2021-09-12 19:33:32,49.217.246.22,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f316e3fe33f1f754851712c760ab9d48,2022-01-10,7952,0,25910B6E7H10413A168S473,2022-01-10T18:18:34Z,__STARROCKS_NULL__,124.217.188.150,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
2dffbc474aa176b6dc957938c15d0c8b,2022-02-08,1449,0,944110E2E2B60326A168S54,2022-02-08T00:59:43Z,2022-01-15 09:15:44,43.245.35.83,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
86ba98bcbd3466d253841907ba1fc725,2022-02-08,6785,0,5876110B7E3E30478A168S5,2022-02-08T23:41:32Z,2022-02-08 16:27:23,103.112.243.64,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
b71f5aaf3371c2cdfb7a7c0497f569d4,2022-04-01,8352,0,25310H6E7D40180A168S283,2022-04-01T21:49:07Z,2022-03-31 21:12:22,39.13.68.216,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
486c0401c56bf7ec2daa9eba58907da9,2022-05-16,8200,0,00285S810D8H1H30325A167,2022-05-16T18:24:33Z,2022-05-09 14:14:50,89.187.161.240,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
1f9702dbc66344013ffb884419665816,2022-06-27,8663,0,36684S810H7F9B10071A167,2022-06-27T00:39:10Z,2022-06-26 12:27:15,27.51.153.226,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
966eaa9527eb956f0dc8788132986707,2022-06-27,8723,0,32784S810F4H8H60202A167,2022-06-27T00:41:36Z,2022-06-26 12:28:09,27.51.153.226,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
297018ebde10e3024ac70a8120a2c82c,2022-09-02,5654,0,4565510H5I9D20302A168S5,2022-09-02T18:03:52Z,2022-07-30 20:50:53,211.21.210.214,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
6786f3c62fbf9021694f6e51cc07fe3c,2022-10-05,1452,0,25415S810G8D7F30127A167,2022-10-05T11:24:08Z,2022-04-06 14:20:41,211.24.92.152,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
b8fd7211e5247891e4d4f0562418868a,2022-12-28,6645,0,5466510F4I1A40277A168S5,2022-12-28T11:07:43Z,2022-12-10 13:39:53,13.114.83.86,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
9271905e840548b8cada6d60c0cfd93b,2023-04-04,9390,0,09394S10B5F2G90262A1686,2023-04-04T23:51:23Z,2023-03-07 09:31:40,125.229.30.183,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
3bf07985bf8a5a37fcf65989269e8edc,2023-06-25,6154,0,45165S10F7F9D10127A1686,2023-06-25T23:53:38Z,2022-05-03 19:33:19,168.138.200.251,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
2307ac1cfee5db3a5402aac9db25cc5d,2023-09-05,10318,0,813011I8H10017A168S514,2023-09-05T00:44:17Z,2023-07-18 01:16:32,193.176.86.132,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
6101903146e4bbf4999c449d78441606,2023-11-13,8921,0,129810I9F1A30048A168S44,2023-11-13T04:23:39Z,2023-11-05 23:53:34,111.70.10.0,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
1f47cef5e38c952f94c5d61726027439,2024-02-19,10823,0,3280111D6A60025A168S35,2024-02-19T14:20:55Z,2024-02-12 12:59:17,146.70.92.60,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
337cd73a31464dd4adfc3c5dbc356cd0,2024-02-19,5649,0,9465510G3A9C10322A168S5,2024-02-19T12:31:00Z,2024-02-19 12:29:44,211.21.210.214,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
876f1f9954de0aa402d91bb988d12cd4,2024-06-06,11175,0,5711C5E8F4H52277A168S41112,2024-06-06T11:56:48Z,__STARROCKS_NULL__,13.209.0.173,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
a878dbebc902328b41dbf02aa87abb58,2024-07-16,10407,0,70411H2D8I9E45601A168S5103,2024-07-16T01:21:04Z,2023-09-25 19:02:52,113.19.22.139,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
3ba889650589407203d06949bdf6983d,2024-09-26,11429,0,924113S11D2C7B7D81546A1687,2024-09-26T10:32:22Z,2024-09-26 10:28:09,122.10.128.67,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
b451da363bb08b9a81ceadbadb5133ef,2025-01-08,11843,0,3481111C5C8B9B62574A168S55,2025-01-08T23:12:16Z,2025-01-08 23:11:49,103.232.149.66,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
c93e07f14a29ef0aeb9ffb75fbd148e3,2025-03-06,11942,0,249111C9F2C3B15599A168S314,2025-03-06T00:36:38Z,2025-03-03 13:38:06,14.198.57.109,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
658953f1f681915f543a40eef9acb562,2025-05-07,11559,0,95511511G9C8E5H32495A168S6,2025-05-07T15:56:34Z,2025-05-06 18:58:58,23.27.215.147,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
41f6e8b589d6d47cc56937ff17c493f5,2025-07-29,9673,0,37610H6H1E9A8I66533A168S493,2025-07-29T11:10:41Z,2025-07-29 11:10:41,172.105.225.10,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
abceedf5017915685f379075f00a5ccd,2025-07-29,9101,0,101910I5G6F1B9H41434A168S54,2025-07-29T23:51:18Z,2025-07-29 00:35:19,103.176.152.13,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
9dd16e049becf4d5087c90a83fea403b,2025-11-04,10540,0,04501211F2C4E2E53930A168S6,2025-11-04T11:39:21Z,2025-11-04 11:39:20,125.227.134.85,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
e242660df1b69b74dcc7fde711f924ff,2026-01-21,9734,0,437910H5B7I2E7C55678A168S54,2026-01-21T10:13:45Z,2026-01-21 10:13:44,195.86.143.251,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
32e19424b63cc63077a4031b87fb1010,2026-05-01,11235,0,5321111F4H5D4B52297A168S45,2026-05-01T17:10:07Z,2026-05-01 12:55:43,20.200.208.55,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
47c917b09f2bc64b2916c0824c715923,2026-05-01,10246,0,642013S11C2D1G7C71296A1687,2026-05-01T13:16:04Z,2026-04-01 10:51:53,172.207.74.43,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
8c53d30ad023ce50140181f713059ddf,2026-05-01,4931,0,13943S810A9A5A5D5H84410A167,2026-05-01T13:43:59Z,2026-05-01 13:43:59,172.207.74.43,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
a4267159aa970aa5a6542bcbb7ef575e,2026-05-01,10861,0,16801411D2G6F5D32111A168S6,2026-05-01T16:57:52Z,2026-05-01 12:28:09,20.200.208.55,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
eab1bceaa6c5823d7ed86cfc7a8bd824,2026-05-01,10856,0,65801511B7G3B3D24608A168S6,2026-05-01T03:02:26Z,2026-05-01 03:02:26,49.213.1.14,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
577bacbdbbb574034730d06aa6ab049c,2026-06-04,12937,0,739211E8C5A9H53277A168S414,2026-06-04T18:44:35Z,__STARROCKS_NULL__,61.220.128.238,,a168,age_sub_login,ods_a168_age_sub_login,2026-06-05T07:10:41Z
6da9003b743b65f4c0ccd295cc484e57,2018-05-09,230,0,"",2018-05-09T02:21:23Z,2018-05-09 02:08:10,"103.30.199.161,",,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
a49e9411d64ff53eccfdd09ad10a15b3,2018-06-29,434,0,"",2018-06-29T00:40:57Z,2018-06-29 00:35:50,124.13.125.190,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
3493894fa4ea036cfc6433c3e2ee63b0,2018-08-30,591,0,"",2018-08-30T03:07:18Z,2018-08-29 21:35:10,183.171.82.41,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
6e2713a6efee97bacb63e52c54f0ada0,2019-01-22,557,0,"",2019-01-22T10:26:18Z,2019-01-16 01:43:01,61.6.236.17,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
0663a4ddceacb40b095eda264a85f15c,2019-09-24,1428,0,"",2019-09-24T11:20:26Z,2019-09-24 03:24:40,49.156.3.62,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
537d9b6c927223c796cac288cced29df,2020-02-22,1040,0,04015S810A4D7E80333A167,2020-02-22T15:56:15Z,2020-02-07 16:30:21,154.93.5.81,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
80537a945c7aaa788ccfcdf1b99b5d8f,2020-03-26,2284,0,482210H7I1I60183A168S44,2020-03-26T05:00:02Z,__STARROCKS_NULL__,59.124.153.15,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
4ba29b9f9e5732ed33761840f4ba6c53,2020-04-13,2002,0,2010G7A4H10023A168S5202,2020-04-13T10:56:56Z,2020-04-09 09:38:03,103.120.66.52,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
6e82873a32b95af115de1c414a1849cb,2020-04-13,2943,0,349210C1G1C30260A168S44,2020-04-13T13:15:21Z,__STARROCKS_NULL__,39.8.222.61,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
9808ae38758804501ca3fc0697050e03,2020-04-27,3160,0,06135S810H6I4E70248A167,2020-04-27T10:05:34Z,2020-04-26 10:03:53,112.206.19.6,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
a82d922b133be19c1171534e6594f754,2020-05-19,1967,0,769110B6C7B90447A168S54,2020-05-19T08:51:43Z,2020-04-19 18:48:03,103.120.66.52,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
b0bef4c9a6e50d43880191492d4fc827,2020-06-20,2760,0,067210E2H4F30343A168S44,2020-06-20T03:09:35Z,2020-06-17 04:45:22,1.173.208.66,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
28f7241796510e838db4a1384ae1279d,2020-08-27,4241,0,14245S810A4I8I80289A167,2020-08-27T15:11:23Z,__STARROCKS_NULL__,3.113.125.45,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
6d4f95bf53bba28f148641c8561dbf98,2020-08-27,4451,0,15410G2D9E10454A168S543,2020-08-27T20:58:42Z,__STARROCKS_NULL__,124.121.124.8,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
a3ab4ff8fa4deed2e3bae3a5077675f0,2020-10-07,4470,0,0744510E6E2D50071A168S5,2020-10-07T08:26:58Z,2020-10-06 09:20:10,2409:895c:4e10:f7c:3c9c:eac7:32d8:721e,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
23af4b45f1e166141a790d1a3126e77a,2021-01-16,2353,0,35325S810G1F9B90563A167,2021-01-16T21:11:16Z,2020-12-29 09:18:53,103.138.192.42,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
66bf858e119401396053e04633d95637,2021-02-25,4962,0,26910A6D2B30481A168S543,2021-02-25T02:21:56Z,2021-02-03 13:37:43,103.120.66.76,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
b448d8292fd27ae25bbc2e09ad43ff88,2021-02-25,5808,0,80854S10F9C3E30298A1686,2021-02-25T19:41:46Z,2021-02-25 19:12:24,223.140.100.152,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
3ffebb08d23c609875d7177ee769a3e9,2021-04-18,6072,0,27065S10H4H1D20472A1686,2021-04-18T13:43:23Z,2021-04-12 11:37:23,49.216.166.103,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
90f4760fcc9b69c13da7368c5c2917f3,2021-04-18,5944,0,44953S10G3D6I30386A1686,2021-04-18T21:20:12Z,2021-04-18 21:14:51,111.82.224.80,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f4661398cb1a3abd3ffe58600bf11322,2021-05-24,5901,0,10954S810D8I6B60374A167,2021-05-24T14:56:04Z,2021-04-14 14:17:45,124.218.150.77,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
17ed8abedc255908be746d245e50263a,2021-07-26,1762,0,2671510I6B2A40297A168S5,2021-07-26T15:02:28Z,2021-07-15 20:25:43,43.249.48.246,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
905056c1ac1dad141560467e0a99e1cf,2021-07-26,1246,0,64210C1I9G10206A168S513,2021-07-26T04:28:25Z,2021-07-26 04:27:53,103.73.164.20,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
ecb9fe2fbb99c31f567e9823e884dbec,2021-09-02,6849,0,94865S10A5B8E20457A1686,2021-09-02T15:05:04Z,__STARROCKS_NULL__,118.100.143.113,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
9c415bdd4dd66723ef7b38853ef35ddb,2021-10-14,7219,0,91275S10C5D5F20206A1686,2021-10-14T09:46:30Z,2021-10-04 10:53:28,60.250.179.130,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
320e4df890a1a620573db8170f39a093,2022-01-20,8065,0,56010F2G2H70451A168S583,2022-01-20T04:26:11Z,__STARROCKS_NULL__,1.36.168.234,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
c66dd00e5fc44ba8de89d7713fedcd50,2022-05-13,5673,0,376510C6I6D90275A168S54,2022-05-13T19:20:21Z,2021-12-30 16:38:39,210.16.73.113,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
c0cccc24dd23ded67404f5e511c342b0,2022-06-13,8517,0,7158510I1I1E80877A168S5,2022-06-13T13:05:31Z,2022-06-06 13:19:39,182.239.93.170,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
453fadbd8a1a3af50a9df4df899537b5,2022-08-31,2595,0,5910A8H3G60649A168S5252,2022-08-31T19:19:39Z,2022-06-01 14:31:30,49.0.113.6,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
781877bda0783aac5f1cf765c128b437,2022-08-31,6624,0,42665S10C9A4E20627A1686,2022-08-31T21:37:22Z,2022-08-21 15:17:50,103.135.207.23,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
95f2b84de5660ddf45c8a34933a2e66f,2022-08-31,6617,0,71610D5E9F70141A168S563,2022-08-31T21:53:47Z,2022-08-21 08:02:55,103.120.132.91,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
bee8b2cc16ae69b1d21dfd4fa9dbf9ef,2022-11-17,9384,0,483910H9F8C80125A168S24,2022-11-17T16:04:17Z,2022-11-07 16:14:17,59.120.10.223,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f8c84522811ab80c6b11873d9fa38e20,2023-01-22,9269,0,962910H6I4F80248A168S54,2023-01-22T02:54:50Z,2022-11-17 02:18:46,54.168.187.115,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
0f65caf0a7d00afd2b87c028e88fe931,2023-04-13,4540,0,045410I9H3E60049A168S44,2023-04-13T22:44:20Z,2022-11-26 18:17:21,178.128.210.122,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
cf372cbe6eae54c6a6dfb3ebbcdc3404,2023-10-07,10584,0,485011C7H90041A168S414,2023-10-07T21:16:59Z,__STARROCKS_NULL__,5.152.29.184,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
5fb118206fd781294cdfddc3e7544633,2024-02-17,10788,0,8870111I6I10038A168S35,2024-02-17T20:50:31Z,2024-02-01 08:23:14,14.198.57.109,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
19a04d6ae3e382a86229740a17307c22,2024-07-01,11056,0,6501111E4C1A8I71132A168S55,2024-07-01T15:02:06Z,2024-06-06 14:54:25,122.55.108.34,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
e407c91a02b01530b342bae6a5e59de4,2024-07-01,10506,0,60511G5D6A3E21783A168S5103,2024-07-01T09:18:32Z,2024-07-01 09:18:12,92.223.85.72,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
56a32ddf374ecd774959be244161cb72,2024-11-16,11433,0,334115S11A3G1B5I71428A1687,2024-11-16T00:07:05Z,2024-09-16 21:01:29,103.76.181.220,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
fa393b662023edc37bd15563ac2c2167,2025-01-06,11865,0,568111H6B8A6H41354A168S314,2025-01-06T16:22:19Z,2025-01-06 16:18:19,45.114.15.26,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
ebdc056de8b5669b744b8589add41f8c,2025-04-26,11810,0,0111E9D1B2D73703A168S51182,2025-04-26T04:10:33Z,2025-04-24 05:59:29,150.129.219.58,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
82e9e7a12665240d13d0b928be28f230,2025-09-06,11515,0,51511I8D5A9B40818A168S5113,2025-09-06T00:15:51Z,2025-09-06 00:09:30,18.181.102.135,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
6e28943943dbed3c7f82fc05f269947a,2025-11-02,10532,0,23501511F8I8E4D31889A168S6,2025-11-02T15:56:05Z,2025-11-02 15:55:16,203.144.76.138,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
6ec0c5782be255c0a32bcfbda47aa0cd,2026-02-28,11754,0,457115S11E2B6D1I72632A1687,2026-02-28T23:51:05Z,2026-02-28 23:30:36,23.27.218.121,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
b85d65c39e12a5515c19fd72b6f48199,2026-05-04,3914,0,41935S10E6B1C4E2H29064A1686,2026-05-04T13:31:54Z,2026-03-24 17:11:15,89.45.6.220,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
e68879a4839773d105f0689875dace83,2026-05-04,5550,0,05555S810D6B5F9C6H23324A167,2026-05-04T12:02:57Z,2026-05-04 12:02:57,103.13.228.202,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f52a7b2610fb4d3f74b4106fb80b233d,2026-05-04,10146,0,641011A3B9H6I42675A168S414,2026-05-04T15:21:59Z,2026-05-04 15:21:59,74.226.217.103,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
08bded4b29e13c27e400662136eadbeb,2026-05-19,11465,0,564115S11E9F7B7E44149A1687,2026-05-19T12:37:09Z,2026-05-19 12:37:08,54.178.89.51,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
0ae7b3a91ddd6335899134fbdf2587cb,2026-05-19,11168,0,861111G9I1D7E21227A168S514,2026-05-19T21:41:42Z,2026-05-18 23:13:08,47.250.72.32,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
16f8e136ee5693823268874e58795216,2026-05-19,11143,0,3411111B8A8D3A76696A168S55,2026-05-19T13:15:38Z,2026-05-19 13:15:38,154.222.4.192,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
2a3d6d6cc4b5e77238c1fc1bb6cdd681,2026-05-19,3505,0,5053410G9G6I9F5A18990A168S5,2026-05-19T15:46:41Z,2026-05-18 15:20:14,119.81.201.150,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
320755112b6d9e248ce1c26e1fcf534b,2026-05-19,7744,0,447710G1B6D5A6D85846A168S44,2026-05-19T15:18:32Z,2026-05-18 14:08:57,103.55.200.115,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
4756c77f32f14b12aa71e976505e02b5,2026-05-19,12156,0,651211D3B8B9A50326A168S514,2026-05-19T23:05:47Z,2026-05-19 23:05:47,203.29.17.227,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
6c14da109e294d1e8155be8aa4b1ce8e,2026-05-19,1231,0,13214S810D2D7A4D1I66733A167,2026-05-19T15:18:24Z,2026-05-19 15:18:24,103.55.200.115,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
8230bea7d54bcdf99cdfe85cb07313d5,2026-05-19,11489,0,98411E5C2C7B80054A168S5113,2026-05-19T14:28:48Z,2026-05-18 09:49:52,198.13.57.51,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
a73d9b34d6f7c322fa3e34c633b1297d,2026-05-19,10614,0,416011C5A5D7E82433A168S314,2026-05-19T16:27:07Z,2026-05-18 14:55:34,46.203.52.150,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
abc2d30d4c86f34166c321f2c65dfaa3,2026-05-19,12764,0,4672111C6G3H7F52589A168S55,2026-05-19T16:33:50Z,2026-05-19 16:33:50,124.197.22.110,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
b030afbb3a8af8fb0759241c97466ee4,2026-05-19,2824,0,4210E5B6A8E5G14694A168S5282,2026-05-19T16:24:20Z,2026-05-18 16:10:57,123.231.72.139,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f0682320ccbbb1f1fb1e795de5e5639a,2026-05-19,9842,0,2410H3D9D2H2D45260A168S5982,2026-05-19T11:40:30Z,2026-05-18 22:30:26,42.96.47.188,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
fa14ace7b3ae2d7e7ee6f1bc3129fbec,2026-05-19,11703,0,307115S11A6G7I4G34946A1687,2026-05-19T18:21:25Z,2026-05-17 15:30:26,35.200.67.95,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
fb087773ffbac93b13b4303f3d41de4d,2026-05-19,11899,0,998112S11E9D5A8B94177A1687,2026-05-19T10:49:46Z,2026-05-05 16:53:19,23.248.191.68,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
fa7cdfad1a5aaf8370ebeda47a1ff1c3,2018-03-21,164,0,"",2018-03-21T21:12:16Z,__STARROCKS_NULL__,"124.13.243.72,",,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
dc912a253d1e9ba40e2c597ed2376640,2018-06-02,385,0,"",2018-06-02T17:25:46Z,2018-06-02 17:24:20,27.242.43.124,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
bca82e41ee7b0833588399b1fcd177c7,2018-05-29,380,0,"",2018-05-29T21:17:10Z,__STARROCKS_NULL__,202.178.121.226,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
2f55707d4193dc27118a0f19a1985716,2018-07-21,493,0,"",2018-07-21T20:12:45Z,__STARROCKS_NULL__,113.210.64.20,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
821fa74b50ba3f7cba1e6c53e8fa6845,2018-07-16,455,0,"",2018-07-16T15:57:13Z,2018-07-16 15:57:09,147.158.12.36,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
