resultwalletid,betwalletid,出现次数
2705021560,"2705021401,",2
-1,"2705019341,",2
2705097420,"2705097122,",2
-1,"2705018010,",2
-1,"2705017953,",2
-1,"2705016741,",2
-1,"2705198207,",2
-1,"2704709894,",2
-1,"2705206827,",2
-1,"2705016123,",2
2704710092,"2704709745,",2
2705210818,"2705210664,",2
-1,"2705211354,",2
-1,"2705220195,",2
-1,"2705225238,2705225248,",2
2705226961,"2705226838,",2
-1,"2705009131,",2
-1,"2705005473,",2
-1,"2705002485,",2
-1,"2705227781,",2
-1,"2704706411,",2
-1,"2704706189,",2
-1,"2705233713,",2
-1,"2704997433,",2
-1,"2704997425,",2
-1,"2705238273,",2
-1,"2704992407,",2
-1,"2705122414,",2
-1,"2705239975,2705240032,",2
2705241256,"2705241145,",2
-1,"2704990281,",2
-1,"2705242514,",2
-1,"2705243534,",2
-1,"2704989577,",2
-1,"2704989072,",2
-1,"2704988929,",2
-1,"2705125534,",2
-1,"2705243537,",2
-1,"2704986385,",2
2704986573,"2704985970,",2
-1,"2705126451,",2
2705244508,"2705244298,",2
-1,"2704984390,",2
-1,"2705245985,",2
-1,"2704983557,",2
-1,"2705250218,",2
2704983148,"2704982779,",2
2705252872,"2705252717,",2
-1,"2704980453,",2
-1,"2705253644,",2
2705261444,"2705261356,",2
2705286413,"2705286280,",2
-1,"2704974453,",2
-1,"2704973589,",2
-1,"2704700484,",2
-1,"2704970394,",2
-1,"2704700312,",2
2705053128,"2705052895,",2
-1,"2705130125,",2
-1,"2705289388,",2
2705296018,"2705295861,",2
-1,"2705130420,",2
-1,"2705050816,",2
-1,"2705297172,",2
-1,"2705299274,",2
-1,"2705320350,",2
-1,"2705050367,",2
-1,"2705324779,",2
-1,"2705348161,",2
-1,"2704589675,",2
-1,"2705133930,",2
-1,"2705134394,",2
2704598319,"2704598057,",2
-1,"2705046927,",2
-1,"2705046921,",2
-1,"2704695543,",2
-1,"2704609669,",2
-1,"2704694858,2704694914,",2
2705137070,"2705136525,",2
-1,"2704613954,",2
-1,"2704692431,2704692687,",2
-1,"2705137619,",2
-1,"2704691439,",2
-1,"2704690530,",2
-1,"2704690453,",2
-1,"2705039463,",2
-1,"2705038167,",2
-1,"2705139954,",2
2705039118,"2705038129,",2
-1,"2704613956,2704614034,",2
-1,"2704614632,2704614673,",2
2705038191,"2705037896,",2
2705037633,"2705037433,",2
-1,"2705037313,",2
-1,"2705141905,",2
2704618729,"2704617979,",2
-1,"2704619104,",2
-1,"2704688031,",2
-1,"2704687958,",2
-1,"2704714480,",2
-1,"2705013530,",2
-1,"2704721175,",2
-1,"2704721591,",2
-1,"2705012887,",2
-1,"2705012738,",2
-1,"2704727014,",2
-1,"2704671595,",2
-1,"2705008166,",2
-1,"2704675254,",2
-1,"2704677004,",2
2705004256,"2705003464,",2
-1,"2705003154,",2
-1,"2704678748,",2
2705002721,"2705002298,",2
-1,"2704682270,",2
-1,"2704681350,",2
-1,"2704684038,",2
2704980424,"2704980025,",2
-1,"2704979353,",2
-1,"2704684683,",2
-1,"2704977479,",2
2704686849,"2704686618,",2
-1,"2704688163,",2
-1,"2704688381,",2
-1,"2704976166,",2
-1,"2704679470,",2
-1,"2704688467,",2
-1,"2704973334,",2
-1,"2705149040,2705149073,",2
-1,"2705149093,",2
-1,"2704972447,",2
-1,"2704971943,",2
-1,"2704689714,",2
2704971172,"2704970715,",2
-1,"2704970692,",2
-1,"2704969436,",2
-1,"2704690742,",2
2704968369,"2704967985,",2
-1,"2704769633,",2
-1,"2704945678,",2
-1,"2704780131,",2
-1,"2704944521,",2
2704944389,"2704944011,",2
-1,"2704943907,",2
2704937169,"2704936555,",2
-1,"2704780574,",2
2704935137,"2704934744,",2
2704933411,"2704933063,",2
2705156375,"2705156247,",2
-1,"2704933028,",2
2704931015,"2704930870,",2
-1,"2704930094,",2
-1,"2704927610,",2
-1,"2704927465,",2
-1,"2704675561,",2
-1,"2704924121,",2
-1,"2704780650,",2
-1,"2704917346,",2
-1,"2704916331,",2
2704916239,"2704915807,",2
-1,"2704913483,",2
-1,"2704910272,",2
-1,"2704908514,",2
-1,"2704907958,",2
2704675227,"2704674902,",2
-1,"2705163000,",2
2704781200,"2704781025,",2
-1,"2704784480,",2
2704907224,"2704906558,",2
-1,"2704905919,",2
2704905812,"2704905645,",2
2704905468,"2704905112,",2
-1,"2704905069,",2
-1,"2704722414,",2
-1,"2705167634,",2
2704900639,"2704900044,2704900095,",2
-1,"2704899876,",2
-1,"2704899777,2704899856,",2
-1,"2704896173,2704896297,",2
2704892762,"2704892572,",2
-1,"2704888123,",2
2704886428,"2704886212,",2
-1,"2704726528,",2
-1,"2704672840,",2
2704806813,"2704806540,",2
-1,"2704883114,",2
-1,"2704879662,",2
-1,"2704878861,2704878918,",2
-1,"2704877860,",2
2705171899,"2705171727,",2
-1,"2705171799,",2
-1,"2704807773,",2
2705172392,"2705172292,",2
-1,"2705172579,",2
2704672129,"2704671978,",2
2704671787,"2704671495,",2
-1,"2704872109,",2
-1,"2705174393,",2
-1,"2704809160,",2
-1,"2704868818,",2
2705176006,"2705175484,",2
-1,"2704813414,",2
2704827413,"2704826860,",2
-1,"2704866711,",2
-1,"2705178205,",2
2704865960,"2704865721,",2
-1,"2704667253,",2
-1,"2704864766,",2
-1,"2704864376,",2
-1,"2704863639,",2
-1,"2704828983,",2
-1,"2704836496,",2
-1,"2705185549,",2
-1,"2704863032,",2
-1,"2704858960,",2
-1,"2704852902,",2
2704858808,"2704858474,",2
-1,"2704857510,",2
-1,"2704864592,2704864653,",2
-1,"2704665744,",2
-1,"2705187387,",2
-1,"2704665340,",2
-1,"2704866168,",2
-1,"2704875663,",2
-1,"2704853879,",2
-1,"2704663847,",2
-1,"2704663749,",2
-1,"2704841474,",2
-1,"2704876539,",2
-1,"2704878991,",2
-1,"2704881141,",2
2704834571,"2704834327,",2
2704833211,"2704832913,",2
-1,"2704832449,",2
2704831153,"2704830856,",2
2704827457,"2704827252,",2
-1,"2704662508,",2
2705195312,"2705195196,",2
2704882678,"2704882457,",2
-1,"2704817875,",2
-1,"2704886744,",2
-1,"2704887285,",2
2705197243,"2705196997,",2
-1,"2704812870,",2
-1,"2704811485,",2
-1,"2704811245,",2
2704809444,"2704809133,",2
-1,"2704807699,",2
-1,"2704806406,",2
2704801947,"2704801751,",2
-1,"2704801000,",2
-1,"2704800970,",2
2704794533,"2704794303,",2
-1,"2704812692,",2
-1,"2704791780,",2
-1,"2704790052,",2
-1,"2705199248,",2
-1,"2704822688,",2
2704827621,"2704827427,",2
-1,"2704787865,",2
-1,"2704785904,",2
2704827619,"2704827436,",2
-1,"2704828443,",2
2704778755,"2704778455,",2
2704833001,"2704832657,",2
-1,"2704834459,",2
-1,"2704775028,",2
-1,"2704774907,",2
-1,"2704658211,2704658247,",2
2704772826,"2704771881,",2
-1,"2704658105,",2
2704768672,"2704768451,",2
-1,"2704767670,",2
-1,"2704850740,",2
-1,"2704951920,",2
-1,"2705207474,",2
2704958852,"2704958398,2704958639,",2
2704961409,"2704961197,",2
-1,"2704966010,",2
-1,"2704760754,",2
2704760683,"2704760421,",2
-1,"2704757929,",2
-1,"2704878355,",2
-1,"2704748311,",2
-1,"2704748294,",2
-1,"2704900831,",2
-1,"2705211291,",2
2704746825,"2704746558,",2
2704904725,"2704904586,",2
-1,"2704743128,",2
-1,"2704905404,",2
-1,"2704739311,",2
-1,"2705213678,",2
2704910170,"2704909961,",2
-1,"2704734162,",2
-1,"2704636391,",2
-1,"2704733915,",2
-1,"2705214697,",2
-1,"2704729670,2704729738,",2
2704727497,"2704727359,",2
-1,"2704723668,",2
-1,"2704910216,",2
-1,"2704913196,",2
-1,"2704913597,",2
-1,"2704719879,",2
2704719750,"2704719472,",2
2704717313,"2704717076,",2
-1,"2705218616,2705218634,",2
-1,"2704634083,",2
-1,"2704715565,",2
-1,"2704714020,",2
-1,"2704711244,",2
-1,"2705219289,2705219379,",2
2704709528,"2704709302,",2
-1,"2704633638,",2
-1,"2704915690,",2
-1,"2704917524,2704917570,",2
-1,"2704706685,",2
-1,"2704705772,",2
-1,"2704703716,",2
2704920683,"2704920483,",2
2704698446,"2704697828,",2
-1,"2704924399,",2
-1,"2704695197,",2
-1,"2704694858,",2
-1,"2705224939,",2
2704690382,"2704689791,",2
-1,"2704926106,",2
-1,"2704688395,",2
-1,"2704926799,",2
-1,"2705227762,2705227827,",2
-1,"2705020076,",2
2705021645,"2705021302,",2
-1,"2705021766,",2
-1,"2705023979,",2
-1,"2705027433,",2
-1,"2704627214,",2
2705032335,"2705031568,",2
-1,"2705031783,",2
-1,"2704620655,",2
2704965605,"2704965174,",2
-1,"2705232051,",2
-1,"2704671279,",2
-1,"2705232530,",2
2704619479,"2704619302,",2
-1,"2704970111,",2
-1,"2704665163,",2
-1,"2704619108,",2
-1,"2705004551,",2
-1,"2704659618,",2
-1,"2705008921,",2
-1,"2705236263,",2
-1,"2704657918,2704657961,",2
-1,"2704656856,",2
-1,"2704656801,",2
2705011058,"2705010194,",2
-1,"2705011478,",2
2704652647,"2704652466,",2
2704651929,"2704651540,",2
2705148110,"2705147884,",2
-1,"2705148988,",2
-1,"2704645259,2704645308,",2
-1,"2704643531,",2
2705152463,"2705152282,",2
-1,"2704641031,",2
-1,"2705154192,",2
-1,"2705162636,",2
-1,"2705022061,2705022115,",2
2704655930,"2704655765,",2
-1,"2705023231,",2
-1,"2704655543,",2
-1,"2705023473,",2
-1,"2704653208,",2
-1,"2704651593,",2
-1,"2705024333,",2
2705029650,"2705029364,",2
-1,"2705030463,",2
2704648876,"2704648789,",2
2705030819,"2705030595,",2
-1,"2705031221,",2
-1,"2704646529,",2
2704644729,"2704644551,",2
-1,"2705033815,",2
-1,"2705197133,",2
-1,"2704641775,2704641819,",2
-1,"2704639465,",2
2705166528,"2705166402,",2
-1,"2705199833,",2
2704637900,"2704637482,",2
-1,"2704637054,",2
-1,"2704610742,",2
2704633951,"2704633643,",2
2704633512,"2704633282,",2
2704633445,"2704633244,",2
-1,"2704632997,",2
-1,"2704632312,",2
-1,"2705202998,2705203031,",2
2704631619,"2704631407,",2
-1,"2705214254,",2
-1,"2704609844,",2
2704609828,"2704609577,",2
-1,"2705215389,2705215410,",2
2704630667,"2704630014,",2
2704627702,"2704627396,",2
2704624612,"2704624382,",2
-1,"2705218835,",2
-1,"2705227508,",2
-1,"2705227540,",2
2705231830,"2705231739,",2
-1,"2705074995,",2
-1,"2705077164,",2
2705083349,"2705083093,",2
2705085134,"2705084921,",2
-1,"2704619264,",2
-1,"2705176261,",2
2705086490,"2705086218,",2
-1,"2705087533,",2
-1,"2705087546,",2
-1,"2705119834,",2
2704605533,"2704604891,",2
-1,"2705122166,",2
-1,"2705133738,",2
-1,"2705136831,",2
-1,"2705364053,",2
-1,"2705145724,",2
-1,"2705360204,2705360411,",2
-1,"2705150405,2705150479,",2
-1,"2705157660,",2
-1,"2705161739,",2
2705360029,"2705359339,",2
-1,"2705165250,2705165280,",2
-1,"2705167609,",2
-1,"2705186071,",2
-1,"2705356336,",2
-1,"2705320352,",2
-1,"2705353171,",2
2705351164,"2705351071,",2
-1,"2705350710,",2
-1,"2705350386,2705350609,",2
-1,"2705324251,2705324270,",2
2705348909,"2705348576,2705348687,",2
-1,"2705216099,",2
-1,"2705328682,",2
-1,"2705346346,",2
-1,"2705332102,2705332141,",2
2705334797,"2705334586,",2
-1,"2705335319,",2
-1,"2705341193,",2
-1,"2705352446,",2
2705360606,"2705359781,",2
-1,"2705107123,",2
-1,"2705340108,2705340171,",2
2705117454,"2705117129,",2
2705336214,"2705335992,",2
-1,"2705335560,",2
-1,"2705332451,",2
-1,"2705328736,",2
-1,"2705328784,",2
-1,"2705326625,",2
2705324809,"2705324498,",2
-1,"2705322707,",2
2705332852,"2705332735,",2
-1,"2705223622,",2
-1,"2705338942,2705339053,",2
-1,"2704612254,",2
-1,"2705224958,",2
2704709477,"2704709274,",2
-1,"2704769513,",2
-1,"2705227329,",2
-1,"2704770748,",2
2705313637,"2705313410,",2
-1,"2705227810,",2
2705311529,"2705311369,",2
-1,"2705228647,",2
-1,"2705309095,",2
-1,"2704778463,",2
-1,"2704785727,2704785827,",2
-1,"2705031422,",2
-1,"2705304868,",2
-1,"2705063384,",2
-1,"2705084015,",2
2705231709,"2705231273,",2
-1,"2705301658,",2
-1,"2705149116,",2
-1,"2705300280,",2
2705232511,"2705232349,",2
-1,"2705299276,",2
2705157320,"2705156822,2705156843,",2
-1,"2705160804,",2
2705147437,"2705147292,",2
-1,"2705159061,",2
-1,"2705107781,",2
-1,"2705297214,2705297290,",2
-1,"2705341531,",2
-1,"2705291961,",2
-1,"2705293571,",2
2705297719,"2705297099,",2
-1,"2704653570,",2
-1,"2705234960,",2
-1,"2704656663,",2
-1,"2704644448,",2
-1,"2704712010,",2
-1,"2704746999,",2
-1,"2705291303,",2
2704751748,"2704751609,",2
2704762657,"2704762349,2704762416,",2
2705287002,"2705286809,",2
-1,"2704807239,",2
-1,"2704811263,",2
-1,"2705284835,",2
-1,"2705100277,",2
-1,"2704839534,",2
-1,"2705284492,",2
-1,"2705283270,",2
-1,"2704870387,",2
-1,"2705280460,",2
2704832370,"2704832165,",2
2704864942,"2704864742,",2
2704871060,"2704870765,",2
-1,"2705004869,",2
-1,"2705103599,",2
-1,"2705024794,",2
2705026791,"2705026542,",2
-1,"2704598629,",2
2704598274,"2704598099,",2
-1,"2705027950,",2
-1,"2705040462,",2
2705042057,"2705041701,",2
2705271568,"2705271020,2705271093,",2
-1,"2705270943,",2
-1,"2705269147,",2
-1,"2704596671,",2
-1,"2705268440,",2
-1,"2705193921,",2
2704596493,"2704596173,",2
2705267149,"2705266961,",2
-1,"2705197134,",2
-1,"2705264419,",2
-1,"2705264326,",2
-1,"2705204874,",2
2705199097,"2705198978,",2
-1,"2705205508,",2
-1,"2705207467,",2
-1,"2705260606,",2
-1,"2705118364,",2
-1,"2705259585,2705259637,",2
-1,"2704591707,",2
-1,"2705255419,2705255509,",2
-1,"2705255168,",2
-1,"2705112590,",2
2704620852,"2704620652,",2
-1,"2704676709,",2
-1,"2704761295,",2
-1,"2705253951,",2
-1,"2705250169,",2
2704776740,"2704776331,",2
-1,"2705249577,",2
-1,"2704588078,",2
-1,"2704586840,",2
2704823937,"2704823566,",2
-1,"2705181975,",2
2705248129,"2705247885,",2
-1,"2705179636,",2
-1,"2705179533,2705179549,",2
2705115901,"2705115576,",2
2705027561,"2705027346,",2
-1,"2705245920,2705245990,",2
-1,"2704803335,",2
-1,"2705064974,2705064994,",2
-1,"2705065325,",2
-1,"2704875301,2704875322,",2
2705071019,"2705070732,",2
-1,"2705060238,",2
-1,"2705071803,",2
-1,"2705059446,",2
2705059251,"2705058242,",2
-1,"2705073096,",2
-1,"2705073613,",2
-1,"2705074176,",2
-1,"2705077874,",2
2704870832,"2704870586,",2
2704870632,"2704870439,",2
-1,"2705050073,",2
-1,"2705049278,",2
-1,"2705044748,",2
-1,"2705044137,",2
2705080013,"2705079652,",2
-1,"2705080881,",2
2705042004,"2705041821,",2
-1,"2705086659,",2
-1,"2705037682,",2
-1,"2705037293,",2
-1,"2704946557,",2
2705088788,"2705088540,",2
-1,"2705091087,",2
2704883107,"2704882833,",2
-1,"2705015787,",2
2705091314,"2705091140,",2
-1,"2705013471,",2
-1,"2705009858,",2
-1,"2705093010,",2
-1,"2705093045,",2
2705003609,"2705003142,2705003336,",2
-1,"2704999019,",2
-1,"2705094722,",2
2704996950,"2704996638,",2
-1,"2704996420,",2
-1,"2704993147,",2
-1,"2704888466,",2
-1,"2705094914,",2
-1,"2704991434,",2
-1,"2704989868,",2
-1,"2705095379,",2
-1,"2705097549,",2
-1,"2704986805,",2
2705119422,"2705118737,",2
2704977118,"2704976848,",2
-1,"2704859033,",2
-1,"2704858224,",2
2704974139,"2704973787,2704973877,",2
2705121522,"2705121243,",2
-1,"2705122659,",2
-1,"2704857388,",2
-1,"2704873452,",2
-1,"2704872953,",2
-1,"2704872279,",2
-1,"2705128544,",2
-1,"2704870327,",2
-1,"2704868061,",2
-1,"2704897102,",2
-1,"2705129246,",2
-1,"2704862142,2704862176,",2
2704859834,"2704859527,",2
-1,"2705131315,",2
2704942282,"2704942113,",2
-1,"2704899638,2704899694,",2
-1,"2704939024,",2
-1,"2704938194,",2
-1,"2704937490,",2
-1,"2704854051,",2
-1,"2704900865,",2
-1,"2704934174,",2
-1,"2705140774,",2
-1,"2704931423,",2
2704929172,"2704928544,",2
-1,"2704928275,",2
-1,"2705140815,",2
-1,"2705142029,",2
-1,"2704903223,",2
2705142275,"2705142123,",2
-1,"2704923542,",2
-1,"2704904636,",2
-1,"2705169339,",2
2704920209,"2704920004,",2
-1,"2705188114,",2
-1,"2704906734,",2
2705191758,"2705191683,",2
-1,"2705036171,2705036202,",2
-1,"2705041239,",2
-1,"2704913362,",2
2704912562,"2704912001,",2
2704908300,"2704908039,",2
-1,"2704908451,2704908568,",2
-1,"2704905328,",2
-1,"2705042074,",2
-1,"2704908966,",2
-1,"2704783222,",2
-1,"2705042250,",2
2704782790,"2704782469,2704782507,",2
2704780870,"2704780677,",2
-1,"2705043478,",2
2704780725,"2704780304,",2
-1,"2704912920,",2
-1,"2704779477,",2
-1,"2704778370,",2
2704778210,"2704777317,",2
2705044674,"2705044353,",2
-1,"2705049707,",2
-1,"2705059042,",2
-1,"2704914836,",2
-1,"2704916005,",2
2704847769,"2704847363,",2
-1,"2704755927,",2
-1,"2705068278,",2
-1,"2704750112,",2
2704740364,"2704740019,",2
-1,"2704846311,",2
-1,"2704737434,",2
2705238385,"2705238284,",2
-1,"2704731524,",2
-1,"2704844008,",2
-1,"2704919032,",2
2704731902,"2704731296,",2
2704843812,"2704843640,",2
-1,"2704729581,",2
-1,"2704919765,",2
-1,"2705240378,",2
2705242344,"2705242173,",2
-1,"2705242233,",2
2704922455,"2704921771,",2
-1,"2704921889,",2
2705100120,"2705099939,",2
-1,"2705100327,",2
2705184361,"2705184292,",2
-1,"2704802982,",2
2704803505,"2704802799,",2
2704926056,"2704925781,",2
-1,"2705102267,",2
-1,"2704797462,",2
-1,"2704926751,",2
-1,"2705103464,",2
-1,"2705106261,",2
-1,"2704929042,",2
-1,"2705108310,",2
-1,"2705109107,",2
2704930240,"2704929870,",2
-1,"2704792120,",2
-1,"2705109622,",2
2704791006,"2704790729,",2
-1,"2704789681,",2
-1,"2704789655,",2
-1,"2704789640,",2
-1,"2705110902,",2
-1,"2704706268,",2
2704931499,"2704930926,",2
2704705816,"2704705606,",2
2704705488,"2704705234,",2
-1,"2704703074,",2
-1,"2704702363,",2
-1,"2705182871,",2
-1,"2704701253,",2
2704935740,"2704935496,",2
-1,"2704697198,",2
-1,"2705250725,",2
2704938039,"2704937699,",2
-1,"2704697060,",2
2704697567,"2704697044,",2
-1,"2704938369,",2
-1,"2704834895,",2
-1,"2705263204,",2
-1,"2704757424,",2
-1,"2704756774,",2
-1,"2704754977,2704755150,",2
-1,"2704749627,",2
-1,"2704749167,",2
-1,"2704939881,",2
-1,"2705264024,2705264128,",2
-1,"2705267833,",2
-1,"2704745194,",2
-1,"2704941094,",2
-1,"2704744353,",2
-1,"2704741680,",2
2705268434,"2705268267,",2
-1,"2704738322,",2
-1,"2704735857,",2
-1,"2704735117,",2
-1,"2704831648,",2
-1,"2705268722,2705268792,",2
-1,"2705274632,",2
2705275785,"2705275669,",2
-1,"2704729943,",2
2704944685,"2704944395,",2
2704945168,"2704944777,",2
-1,"2704729752,2704729780,",2
-1,"2704645917,",2
-1,"2704644313,",2
-1,"2705277782,",2
-1,"2704829620,",2
-1,"2705278132,",2
-1,"2705280891,",2
2705285241,"2705285076,",2
-1,"2704948113,",2
-1,"2704704729,",2
2705286298,"2705286192,",2
-1,"2704698322,",2
-1,"2704694163,",2
-1,"2704693806,",2
-1,"2705286649,",2
2705294301,"2705294085,",2
-1,"2704688276,",2
-1,"2704825161,",2
-1,"2704683962,",2
-1,"2704683836,",2
-1,"2705300401,",2
2704681187,"2704680414,",2
2704954350,"2704953022,",2
-1,"2704678385,",2
-1,"2705300692,",2
-1,"2704676771,",2
-1,"2704676699,",2
-1,"2704676438,",2
2704954831,"2704954489,",2
-1,"2704822999,",2
-1,"2705300798,",2
2704821833,"2704821582,",2
2704956145,"2704955411,",2
2704668540,"2704668423,",2
-1,"2705304023,",2
2704956243,"2704955747,",2
-1,"2704667235,",2
-1,"2704662935,",2
-1,"2704662699,",2
2704662027,"2704661912,",2
-1,"2704661117,",2
-1,"2704958635,",2
2705305451,"2705305312,",2
-1,"2705305870,",2
-1,"2705309032,",2
-1,"2704657975,",2
-1,"2704657215,",2
-1,"2705311936,",2
2704654627,"2704654105,",2
-1,"2705317631,",2
2704653359,"2704653121,",2
-1,"2705195187,",2
-1,"2705196119,",2
-1,"2704647704,2704647753,",2
-1,"2705198883,",2
-1,"2705201034,",2
-1,"2704964497,",2
-1,"2705203786,",2
-1,"2704640658,",2
2704621958,"2704621607,",2
-1,"2704614601,",2
-1,"2705203800,",2
-1,"2704966043,",2
2704606661,"2704606101,",2
2704815619,"2704815364,",2
-1,"2705209433,",2
-1,"2705215692,",2
-1,"2705360721,",2
-1,"2704814403,",2
2704967573,"2704967320,",2
2705218712,"2705218563,",2
-1,"2705354697,",2
-1,"2705225030,",2
-1,"2705225962,",2
2705344757,"2705344462,",2
-1,"2705230914,",2
-1,"2704810540,",2
-1,"2704986559,",2
-1,"2705231965,",2
2705232704,"2705232581,",2
2704987423,"2704986847,",2
2705237234,"2705236825,",2
-1,"2705338349,",2
-1,"2705337855,",2
-1,"2704808329,",2
-1,"2705238520,",2
-1,"2704988477,",2
-1,"2705242980,",2
2705243653,"2705243418,",2
-1,"2705246648,",2
-1,"2704806573,",2
-1,"2705179979,",2
-1,"2705256293,",2
-1,"2705328480,",2
-1,"2705258408,",2
2705258783,"2705258734,",2
-1,"2705261226,",2
-1,"2704991959,",2
-1,"2705295210,",2
2704993456,"2704993164,",2
-1,"2705321462,",2
2704994348,"2704994142,",2
2704994975,"2704994532,",2
-1,"2704994676,",2
-1,"2705320163,",2
-1,"2705297587,",2
2705297973,"2705297824,",2
-1,"2705318998,",2
2705316268,"2705315929,",2
-1,"2705298380,",2
-1,"2705314842,",2
-1,"2704996964,",2
2705313715,"2705313556,",2
-1,"2705310616,",2
-1,"2705306882,",2
-1,"2705321719,",2
-1,"2705304543,",2
2705322109,"2705321888,",2
2705304229,"2705304130,",2
2705352340,"2705351978,",2
-1,"2705300034,",2
-1,"2705000904,",2
-1,"2705001038,",2
-1,"2705295324,",2
2705295294,"2705294863,",2
-1,"2705293545,",2
-1,"2705293448,",2
-1,"2705354359,",2
-1,"2705289571,",2
2705289141,"2705288820,",2
-1,"2705365387,",2
2705365772,"2705365631,",2
-1,"2705288016,",2
-1,"2705287507,",2
2704799549,"2704799170,2704799292,",2
-1,"2705284443,",2
-1,"2705282783,",2
-1,"2705282612,",2
-1,"2704592118,",2
-1,"2705024446,",2
-1,"2705281134,",2
-1,"2705274127,",2
-1,"2705273687,",2
-1,"2704593559,",2
-1,"2704595072,",2
-1,"2704798437,",2
-1,"2704595376,",2
-1,"2705264016,",2
2705026761,"2705026595,",2
-1,"2704601011,",2
-1,"2704601949,",2
2705255778,"2705255554,",2
-1,"2704625732,",2
-1,"2705028850,",2
-1,"2705029528,",2
-1,"2704630372,",2
-1,"2705254815,",2
2705250873,"2705250661,",2
-1,"2705250002,",2
-1,"2705249082,",2
-1,"2705031251,",2
-1,"2704630941,",2
-1,"2704793320,",2
2704634790,"2704634224,",2
-1,"2705179489,",2
2705033173,"2705032894,",2
-1,"2704793082,",2
-1,"2705114729,2705114905,",2
-1,"2704634249,",2
2704636450,"2704636297,",2
-1,"2705113592,2705113631,",2
2704639775,"2704639104,",2
-1,"2704791757,",2
-1,"2705112257,",2
-1,"2705111704,",2
2705111788,"2705111642,",2
-1,"2705111482,",2
-1,"2704585711,",2
-1,"2705110144,",2
-1,"2704585777,",2
-1,"2704586767,",2
2704594402,"2704594161,",2
-1,"2704596550,",2
-1,"2704952915,",2
2704953161,"2704952922,",2
-1,"2704602073,",2
2704786430,"2704786144,",2
2705099903,"2705099694,",2
2705099138,"2705099080,",2
-1,"2705246133,",2
-1,"2705242404,",2
-1,"2705242280,",2
-1,"2705238770,",2
-1,"2705238521,",2
-1,"2705238067,",2
-1,"2705236452,",2
2705210701,"2705210573,",2
2704661244,"2704661010,",2
-1,"2704663771,",2
-1,"2704665242,",2
-1,"2704785098,",2
2704958863,"2704958507,",2
-1,"2705201459,",2
-1,"2705201236,",2
2705200401,"2705200287,",2
-1,"2705192869,",2
2704667430,"2704667209,",2
-1,"2704623707,",2
-1,"2704629107,",2
-1,"2704640162,",2
-1,"2705154063,",2
2704659710,"2704659322,",2
-1,"2705152174,",2
2704663865,"2704663407,",2
-1,"2705149662,",2
2704666008,"2704665262,",2
2704674373,"2704673818,",2
-1,"2704790392,",2
-1,"2705143508,",2
-1,"2704802988,",2
-1,"2705141069,",2
-1,"2705138920,",2
-1,"2704695715,",2
2704703746,"2704703428,",2
-1,"2704780043,",2
-1,"2704714493,",2
-1,"2704966904,",2
-1,"2704717538,",2
-1,"2704718862,",2
-1,"2704967402,",2
